Ntexto,Palabra,Polaridad
318,crip,positive
318,white,positive
318,fresh,positive
318,maid,positive
318,service,positive
318,twice,positive
318,daily,positive
318,turn,positive
318,service,positive
318,safe,positive
318,room,positive
318,ice,positive
318,delivered,positive
318,iron,positive
318,hairdryer,positive
318,top,positive
318,line,positive
318,filtered,positive
318,window,positive
318,shades,positive
318,blacked,positive
318,light,positive
318,matched,positive
318,modern,positive
318,decor,positive
318,mid,positive
318,century,positive
318,style,positive
318,funky,positive
318,chair,positive
318,ottman,positive
318,cubes,positive
318,table,positive
318,nightstands,positive
318,gave,positive
318,us,positive
318,plenty,positive
318,room,positive
318,felt,positive
318,like,positive
318,comforts,positive
318,home,positive
318,staff,positive
318,courteous,positive
318,accommodating,positive
318,library,positive
318,free,positive
318,internet,positive
318,access,positive
318,room,positive
318,wifi,positive
318,extras,positive
318,expect,positive
318,bar,positive
318,lounge,positive
318,areas,positive
318,seems,positive
318,frequented,positive
318,locals,positive
318,enjoying,positive
318,cocktails,positive
318,appetizers,positive
318,lobby,positive
318,funky,positive
318,artwork,positive
318,location,positive
318,location,positive
318,location,positive
318,best,positive
318,place,positive
318,ever,positive
318,stayed,positive
318,chicago,positive
318,highly,positive
318,recommend,positive
319,stayed,positive
319,monaco,positive
319,romantic,positive
319,weekend,positive
319,getaway,positive
319,simply,positive
319,fantastic,positive
319,convenient,positive
319,walking,positive
319,museums,positive
319,shopping,positive
319,park,positive
319,nearby,positive
319,room,positive
319,great,positive
319,box,positive
319,window,positive
319,sit,positive
319,enjoy,positive
319,view,positive
319,also,positive
319,requested,positive
319,goldfish,positive
319,pleasant,positive
319,surprise,positive
319,added,positive
319,charm,positive
319,uniqueness,positive
319,hotel,positive
319,helpful,positive
319,staff,positive
319,wifi,positive
319,aveda,positive
319,products,positive
319,decent,positive
319,restaurant,positive
319,downstairs,positive
319,brunch,positive
319,easy,positive
319,get,positive
319,taxi,positive
319,nothing,positive
319,beats,positive
319,location,positive
319,would,positive
319,definitely,positive
319,recommend,positive
319,staying,positive
319,hotel,positive
319,business,positive
319,pleasure,positive
320,returned,positive
320,girls,positive
320,shopping,positive
320,sight,positive
320,seeing,positive
320,trip,positive
320,palmer,positive
320,house,positive
320,like,positive
320,home,positive
320,away,positive
320,home,positive
320,hotel,positive
320,undergoing,positive
320,renovations,positive
320,notice,positive
320,inconveniences,positive
320,hear,positive
320,noise,positive
320,work,positive
320,lobby,positive
320,breathtaking,positive
320,dressed,positive
320,christmas,positive
320,staff,positive
320,check,positive
320,housekeeping,positive
320,welcoming,positive
320,friendly,positive
320,room,positive
320,updated,positive
320,two,positive
320,beds,positive
320,two,positive
320,separate,positive
320,baths,positive
320,great,positive
320,everyone,positive
320,personal,positive
320,space,positive
320,would,positive
320,hesitate,positive
320,recommend,positive
320,hotel,positive
320,anyone,positive
320,chicago,positive
320,great,positive
320,town,positive
321,stayed,positive
321,two,positive
321,days,positive
321,attending,positive
321,lollopalooza,positive
321,music,positive
321,festival,positive
321,one,positive
321,best,positive
321,locations,positive
321,chicago,positive
321,michigan,positive
321,ave,positive
321,near,positive
321,tribune,positive
321,sun,positive
321,times,positive
321,buildings,positive
321,easy,positive
321,walk,positive
321,bus,positive
321,ride,positive
321,many,positive
321,attractions,positive
321,king,positive
321,sized,positive
321,room,positive
321,nice,positive
321,large,positive
321,generous,positive
321,bathroom,positive
321,service,positive
321,excellent,positive
321,throughout,positive
321,check,positive
321,awesome,positive
321,swimming,positive
321,pool,positive
321,straight,positive
321,twenties,positive
322,wife,positive
322,decided,positive
322,spend,positive
322,three,positive
322,days,positive
322,chicago,positive
322,last,positive
322,summer,positive
322,booked,positive
322,via,positive
322,expedia,positive
322,first,positive
322,walked,positive
322,lobby,positive
322,almost,positive
322,fell,positive
322,beauty,positive
322,like,positive
322,something,positive
322,europe,positive
322,able,positive
322,get,positive
322,free,positive
322,room,positive
322,upgrade,positive
322,even,positive
322,though,positive
322,rooms,positive
322,still,positive
322,bit,positive
322,small,positive
322,old,positive
322,hotel,positive
322,old,positive
322,city,positive
322,sleeping,positive
322,showering,positive
322,restaurants,positive
322,lounges,positive
322,shops,positive
322,wonderfull,positive
322,next,positive
322,time,positive
322,travel,positive
322,chicago,positive
322,affraid,positive
322,stay,positive
322,anywhere,positive
322,palmer,positive
322,house,positive
322,hilton,positive
323,wife,positive
323,spent,positive
323,several,positive
323,nights,positive
323,getaway,positive
323,excursion,positive
323,choose,positive
323,priceline,positive
323,gave,positive
323,70,positive
323,paid,positive
323,book,positive
323,rate,positive
323,175,positive
323,less,positive
323,pleased,positive
323,troubles,positive
323,checkin,positive
323,small,positive
323,room,positive
323,bed,positive
323,clean,positive
323,comfortable,positive
323,starbucks,positive
323,lobby,positive
323,godsend,positive
323,read,positive
323,horror,positive
323,stories,positive
323,staff,positive
323,seemed,positive
323,friendly,positive
323,enough,positive
323,70,positive
323,steal,positive
323,online,positive
323,face,positive
323,value,positive
323,much,positive
323,definitely,positive
323,return,positive
323,get,positive
323,similar,positive
323,price,positive
324,friendly,positive
324,staff,positive
324,helpfull,positive
324,whatever,positive
324,may,positive
324,miss,positive
324,wine,positive
324,bar,positive
324,hot,positive
324,chocolate,positive
324,bar,positive
324,spacious,positive
324,rooms,positive
324,perfect,positive
324,business,positive
324,theatre,positive
324,guests,positive
324,little,positive
324,quiet,positive
324,area,positive
324,weekends,positive
325,stayed,positive
325,allegro,positive
325,july,positive
325,4,positive
325,nights,positive
325,business,positive
325,trip,positive
325,room,positive
325,spotlessly,positive
325,clean,positive
325,bed,positive
325,great,positive
325,read,positive
325,reviews,positive
325,said,positive
325,bathrooms,positive
325,tiny,positive
325,perfectly,positive
325,fine,positive
325,funky,positive
325,fun,positive
325,doors,positive
325,decor,positive
325,lot,positive
325,fun,positive
325,15th,positive
325,floor,positive
325,absolutely,positive
325,street,positive
325,noise,positive
325,front,positive
325,desk,positive
325,staff,positive
325,friendly,positive
325,even,positive
325,made,positive
325,desk,positive
325,lovely,positive
325,man,positive
325,took,positive
325,bags,positive
325,brought,positive
325,room,positive
325,within,positive
325,moments,positive
325,arrival,positive
325,within,positive
325,walking,positive
325,distance,positive
325,theaters,positive
325,even,positive
325,walked,positive
325,one,positive
325,night,positive
325,way,positive
325,navy,positive
325,pier,positive
325,people,positive
325,upset,positive
325,free,positive
325,coffee,positive
325,dunkin,positive
325,donuts,positive
325,block,positive
325,away,positive
325,definitely,positive
325,recommend,positive
325,hotel,positive
326,stayed,positive
326,palmer,positive
326,house,positive
326,hilton,positive
326,early,positive
326,december,positive
326,stay,positive
326,weekend,positive
326,every,positive
326,december,positive
326,think,positive
326,best,positive
326,location,positive
326,city,positive
326,us,positive
326,like,positive
326,state,positive
326,street,positive
326,better,positive
326,michigan,positive
326,avenue,positive
326,palmer,positive
326,house,positive
326,right,positive
326,stayed,positive
326,towers,positive
326,room,positive
326,two,positive
326,double,positive
326,beds,positive
326,2,positive
326,baths,positive
326,room,positive
326,huge,positive
326,comfortable,positive
326,towers,positive
326,area,positive
326,recently,positive
326,refurbished,positive
326,shows,positive
326,lobby,positive
326,beautiful,positive
326,plasma,positive
326,screen,positive
326,tvs,positive
326,walls,positive
326,comfortable,positive
326,chairs,positive
326,tables,positive
326,seperate,positive
326,room,positive
326,food,positive
326,drinks,positive
326,continental,positive
326,breakfast,positive
326,morning,positive
326,appetizers,positive
326,cocktail,positive
326,hour,positive
326,cookies,positive
326,laid,positive
326,room,positive
326,closes,positive
326,fridge,positive
326,stocked,positive
326,soft,positive
326,drinks,positive
326,water,positive
326,juice,positive
326,taking,positive
326,pleased,positive
326,upgraded,positive
326,towers,positive
326,everyone,positive
326,check,positive
327,guys,positive
327,trip,positive
327,chicago,positive
327,scored,positive
327,hotel,positive
327,priceline,positive
327,100,positive
327,night,positive
327,little,positive
327,confusion,positive
327,bed,positive
327,situation,positive
327,first,positive
327,said,positive
327,kings,positive
327,available,positive
327,even,positive
327,called,positive
327,requested,positive
327,2,positive
327,doubles,positive
327,30,positive
327,minute,positive
327,ordeal,positive
327,front,positive
327,desk,positive
327,put,positive
327,us,positive
327,room,positive
327,2,positive
327,doubles,positive
327,room,positive
327,nice,positive
327,nothing,positive
327,specacular,positive
327,little,positive
327,small,positive
327,side,positive
327,nice,positive
327,lobby,positive
327,beautiful,positive
327,look,positive
327,hotel,positive
327,within,positive
327,walking,positive
327,distance,positive
327,soldier,positive
327,field,positive
327,sears,positive
327,tower,positive
327,espn,positive
327,zone,positive
327,lots,positive
327,bars,positive
327,restaurants,positive
327,great,positive
327,location,positive
327,price,positive
327,got,positive
327,room,positive
327,made,positive
327,trip,positive
327,would,positive
327,definately,positive
327,try,positive
327,stay,positive
327,hotel,positive
328,stayed,positive
328,intercontinental,positive
328,last,positive
328,weekend,positive
328,september,positive
